2158,20.29,18.79,0.0,441.0
2159,20.29,18.79,0.0,440.0
2160,20.29,18.745,0.0,437.0
2161,20.29,18.79,0.0,438.5
2162,20.29,18.84,0.0,433.0
2163,20.245,18.795,0.0,434.0
2164,20.29,18.76,0.0,437.0
2165,20.29,18.79,0.0,435.0
2166,20.29,18.79,0.0,434.0
2167,20.29,18.79,0.0,437.0
2168,20.29,18.745,0.0,434.5
2169,20.29,18.745,0.0,439.0
2170,20.29,18.79,0.0,433.0
2171,20.29,18.7,0.0,434.0
2172,20.245,18.745,0.0,433.0
2173,20.245,18.745,0.0,432.5
2174,20.245,18.745,0.0,433.0
2175,20.2,18.745,0.0,433.0
2176,20.245,18.84,0.0,432.0
2177,20.2,18.79,0.0,434.0
2178,20.29,18.79,0.0,433.0
2179,20.245,18.745,0.0,430.5
2180,20.29,18.79,0.0,433.0
2181,20.29,18.745,0.0,434.0
2182,20.29,18.84,0.0,430.0
2183,20.29,18.79,0.0,431.333333333333
2184,20.29,18.7,0.0,439.0
2185,20.29,18.79,0.0,439.0
2186,20.29,18.73,0.0,442.0
2187,20.2,18.7,0.0,432.0
2188,20.23,18.73,0.0,427.5
2189,20.29,18.745,0.0,433.0
2190,20.29,18.6,0.0,437.0
2191,20.29,18.7,0.0,432.0
2192,20.2,18.7,0.0,426.0
2193,20.29,18.7,0.0,431.0
2194,20.29,18.7,0.0,433.333333333333
2195,20.29,18.675,0.0,429.25
2196,20.26,18.6333333333333,0.0,433.333333333333
2197,20.245,18.65,0.0,430.5
2198,20.29,18.7,0.0,430.0
2199,20.29,18.7,0.0,433.5
2200,20.29,18.6,0.0,432.5
2201,20.29,18.7,0.0,432.0
2202,20.29,18.7,0.0,434.0
2203,20.29,18.6,0.0,429.0
2204,20.29,18.65,0.0,438.0
2205,20.29,18.7,0.0,439.0
2206,20.29,18.7,0.0,433.0
2207,20.29,18.65,0.0,433.5
2208,20.29,18.6,0.0,431.0
2209,20.3233333333333,18.5666666666667,0.0,432.666666666667
2210,20.39,18.6,0.0,434.0
2211,20.39,18.6,0.0,434.0
2212,20.39,18.6,0.0,436.5
2213,20.39,18.6,0.0,432.666666666667
2214,20.39,18.6,0.0,429.75
2215,20.39,18.5,0.0,428.5
2216,20.39,18.6,0.0,434.0
2217,20.29,18.6,0.0,435.5
2218,20.29,18.39,0.0,432.0
2219,20.245,18.6,0.0,433.0
2220,20.29,18.7,0.0,434.0
2221,20.29,18.65,0.0,433.5
2222,20.2,18.6,0.0,432.0
2223,20.2,18.6,0.0,431.0
2224,20.2,18.6,0.0,435.0
2225,20.2,18.6,0.0,438.0
2226,20.2,18.6,0.0,432.0
2227,20.1,18.6,0.0,430.0
2228,20.2,18.6,0.0,428.5
2229,20.2,18.6,0.0,432.666666666667
2230,20.2,18.6,0.0,432.0
2231,20.2,18.6,0.0,430.0
2232,20.2,18.6,0.0,431.333333333333
2233,20.2,18.6,0.0,432.666666666667
2234,20.2,18.6,0.0,434.0
2235,20.2,18.6,0.0,429.0
2236,20.2,18.6,0.0,429.0
2237,20.2,18.6,0.0,433.0
2238,20.2,18.6,0.0,436.0
2239,20.2,18.6,0.0,440.0
2240,20.2,18.6,0.0,436.0
2241,20.2,18.6,0.0,435.0
2242,20.2,18.5666666666667,0.0,430.0
2243,20.2,18.6,0.0,425.5
2244,20.2,18.6,0.0,432.0
2245,20.245,18.6,0.0,439.5
2246,20.29,18.6,0.0,434.0
2247,20.29,18.5,0.0,442.0
2248,20.29,18.5,0.0,439.0
2249,20.29,18.5666666666667,0.0,436.666666666667
2250,20.29,18.5,0.0,439.0
2251,20.29,18.5,0.0,436.0
2252,20.29,18.5,0.0,435.0
2253,20.29,18.55,0.0,439.0
2254,20.29,18.5,0.0,433.0
2255,20.29,18.5,0.0,435.0
2256,20.29,18.5,0.0,436.0
2257,20.245,18.5,0.0,438.0
2258,20.245,18.55,0.0,439.0
2259,20.2,18.5,0.0,436.5
2260,20.2,18.5,0.0,432.666666666667
2261,20.2,18.5,0.0,427.5
2262,20.2,18.5,0.0,427.0
2263,20.245,18.55,0.0,432.0
2264,20.245,18.55,0.0,438.0
2265,20.2,18.5,0.0,436.0
2266,20.2,18.5,0.0,434.0
2267,20.2,18.6,0.0,435.0
2268,20.2,18.6,0.0,435.0
2269,20.2,18.6,260.333333333333,434.0
2270,20.2,18.6,401.333333333333,439.0
2271,20.175,18.6,433.0,437.5
2272,20.175,18.675,422.5,440.75
2273,20.2,18.7,419.0,442.0
2274,20.175,18.7,419.0,448.5
2275,20.1,18.745,419.0,451.0
2276,20.15,18.7,419.0,457.25
2277,20.1333333333333,18.7,409.0,458.666666666667
2278,20.175,18.7225,411.0,456.0
2279,20.125,18.865,411.0,458.0
2280,20.15,18.89,411.0,460.0
2281,20.2,18.89,411.0,459.75
2282,20.2,19.05,411.0,464.0
2283,20.2225,19.05,407.5,463.5
2284,20.2675,19.2175,400.0,470.25
2285,20.29,19.2225,400.0,483.5
2286,20.315,19.245,413.0,488.666666666667
2287,20.39,19.22,412.2,496.25
2288,20.39,19.26,409.0,496.25
2289,20.4175,19.29,411.0,497.0
2290,20.4266666666667,19.1633333333333,413.0,504.0
2291,20.4725,19.0975,411.0,503.25
2292,20.525,19.315,411.0,509.25
2293,20.5,19.2425,405.0,515.0
2294,20.5666666666667,19.2,409.0,515.333333333333
2295,20.625,19.4175,405.0,524.5
2296,20.65,19.4725,408.5,531.0
2297,20.7,19.5,418.333333333333,530.333333333333
2298,20.7,19.5,419.0,533.666666666667
2299,20.7,19.575,419.0,535.75
2300,20.7225,19.6,419.0,546.25
2301,20.7,19.5333333333333,419.0,547.0
2302,20.79,19.4725,419.0,546.25
2303,20.79,19.5,419.0,551.25
2304,20.79,19.5333333333333,419.0,560.0
2305,20.79,19.525,419.0,564.0
2306,20.815,19.625,419.0,568.75
2307,20.79,19.6333333333333,419.0,572.0
2308,20.84,19.65,419.0,573.0
2309,20.89,19.72,419.0,575.25
2310,20.865,19.65,419.0,579.5
2311,20.89,19.6,426.0,583.5
2312,20.89,19.6333333333333,423.666666666667,585.333333333333
2313,20.89,19.7,426.0,587.5
2314,20.89,19.65,422.5,591.5
2315,20.89,19.7,426.0,594.0
2316,20.89,19.625,419.0,597.5
2317,20.89,19.6333333333333,428.333333333333,595.333333333333
2318,20.865,19.675,429.5,590.75
2319,20.865,19.7425,429.5,589.75
2320,20.8233333333333,19.6666666666667,433.0,591.0
2321,20.84,19.695,433.0,589.5
2322,20.89,19.7225,433.0,595.75
2323,20.865,19.7225,433.0,596.75
2324,20.8566666666667,19.76,433.0,598.666666666667
2325,20.865,19.7675,433.0,605.5
2326,20.84,19.745,433.0,609.0
2327,20.84,19.745,433.0,614.0
2328,20.84,19.745,433.0,614.75
2329,20.89,19.79,433.0,621.0
2330,20.865,19.7675,433.0,620.25
2331,20.865,19.7675,433.0,617.5
2332,20.865,19.7675,433.0,621.25
2333,20.89,19.79,433.0,616.666666666667
2334,20.865,19.7675,433.0,620.0
2335,20.8566666666667,19.76,433.0,628.333333333333
2336,20.84,19.7675,433.0,635.25
2337,20.865,19.7675,433.0,636.5
2338,20.89,19.79,433.0,635.5
2339,20.89,19.79,433.0,635.75
2340,20.865,19.7675,433.0,637.5
2341,20.84,19.745,433.0,629.75
2342,20.865,19.7675,433.0,637.25
2343,20.89,19.79,433.0,647.333333333333
2344,20.865,19.7675,433.0,646.0
2345,20.8233333333333,19.73,433.0,642.666666666667
2346,20.8566666666667,19.7933333333333,433.0,648.0
2347,20.89,19.79,433.0,655.0
2348,20.9175,19.79,433.0,650.5
2349,20.9266666666667,19.79,433.0,643.666666666667
2350,20.9175,19.79,433.0,642.0
2351,20.9633333333333,19.79,433.0,639.333333333333
2352,20.89,19.79,436.5,648.0
2353,20.89,19.815,426.0,649.0
2354,20.89,19.79,433.0,654.0
2355,20.89,19.9266666666667,433.0,660.0
2356,20.89,20.1333333333333,442.333333333333,677.333333333333
2357,20.89,20.354,435.8,698.2
2358,20.89,20.4725,447.0,709.25
2359,20.9266666666667,20.39,442.333333333333,712.0
2360,20.945,20.5,443.5,710.0
2361,20.945,20.445,447.0,708.0
2362,20.945,20.55,447.0,707.5
2363,20.945,20.6975,447.0,725.75
2364,20.9725,20.7675,438.0,733.25
2365,21.0,20.79,441.0,735.333333333333
2366,21.0,20.815,438.0,740.75
2367,21.0,20.865,438.0,744.25
2368,21.0,20.79,438.0,757.0
2369,21.0,20.79,440.0,759.0
2370,21.0,20.815,437.25,752.25
2371,21.0,20.865,438.0,754.5
2372,21.025,20.945,440.25,758.5
2373,21.05,21.0,436.5,764.0
2374,21.05,21.05,441.0,765.25
2375,21.1,21.15,436.5,769.75
2376,21.1,21.245,444.0,780.25
2377,21.1,21.29,444.0,786.0
2378,21.1,21.2225,444.0,783.25
2379,21.1,21.2675,444.0,787.0
2380,21.1,21.2,444.0,787.666666666667
2381,21.1,21.2,448.0,786.75
2382,21.1,21.2,444.0,782.5
2383,21.1,21.1,454.75,779.75
2384,21.1,21.05,454.75,777.5
2385,21.1,21.1,460.0,779.333333333333
2386,21.175,21.075,449.5,782.75
2387,21.15,21.05,449.5,787.5
2388,21.2,21.075,454.75,777.0
2389,21.2,21.0666666666667,449.333333333333,789.666666666667
2390,21.175,21.075,460.0,805.25
2391,21.2,20.9975,456.0,801.25
2392,21.2,21.0,460.0,796.0
2393,21.2225,21.025,449.5,793.25
2394,21.29,20.9633333333333,453.0,788.333333333333
2395,21.2675,21.0,460.0,794.5
2396,21.29,21.0,460.0,797.5
2397,21.3233333333333,21.0333333333333,460.0,810.0
2398,21.29,21.0,450.75,812.5
2399,21.29,21.0333333333333,454.666666666667,813.666666666667
2400,21.315,20.9725,444.0,809.25
2401,21.29,21.0,444.0,812.333333333333
2402,21.29,21.0333333333333,454.666666666667,807.666666666667
2403,21.315,21.0,460.0,810.5
2404,21.34,21.0,452.0,811.5
2405,21.325,20.978,456.0,808.0
2406,21.31,20.956,460.0,804.5
2407,21.3233333333333,20.86,460.0,797.333333333333
2408,21.3566666666667,20.9266666666667,460.0,796.333333333333
2409,21.39,20.865,449.5,798.5
2410,21.39,20.79,460.0,796.0
2411,21.34,20.995,449.5,801.25
2412,21.34,21.1,449.5,811.0
2413,21.29,21.245,460.0,821.5
2414,21.34,21.2675,455.5,830.25
2415,21.29,21.29,457.0,835.0
2416,21.34,21.2,449.5,831.0
2417,21.315,21.29,454.75,834.75
2418,21.29,21.29,460.0,837.0
2419,21.315,21.29,460.0,841.0
2420,21.315,21.2675,460.0,844.5
2421,21.39,21.34,460.0,847.0
2422,21.39,21.2675,454.75,842.5
2423,21.39,21.2,453.0,841.0
2424,21.39,21.2475,449.5,839.5
2425,21.365,21.3175,454.75,844.5
2426,21.39,21.2,457.0,847.0
2427,21.39,21.2675,454.0,847.75
2428,21.3233333333333,21.23,464.0,843.333333333333
2429,21.365,21.315,461.5,847.25
2430,21.39,21.34,449.5,848.5
2431,21.34,21.445,449.5,848.5
2432,21.39,21.39,454.0,854.25
2433,21.34,21.1475,455.5,848.25
2434,21.3566666666667,21.2,468.0,844.333333333333
2435,21.29,21.2,454.0,836.5
2436,21.3233333333333,21.2,454.0,838.0
2437,21.315,21.125,469.0,841.5
2438,21.34,21.0,469.0,832.0
2439,21.315,20.865,469.0,825.0
2440,21.315,20.9175,465.25,824.0
2441,21.29,21.175,475.25,826.75
2442,21.29,21.1,464.0,824.0
2443,21.29,21.2,459.0,827.5
2444,21.29,21.236,468.2,843.5
2445,21.365,21.17,474.0,845.6
2446,21.39,20.79,492.333333333333,837.333333333333
2447,21.3233333333333,21.0666666666667,474.0,825.666666666667
2448,21.39,20.97,480.25,831.75
2449,21.4725,21.0475,504.0,832.25
2450,21.5,21.1,539.5,843.0
2451,21.5,20.725,509.0,839.0
2452,21.5,20.84,528.5,832.5
2453,21.6,21.0225,499.0,840.0
2454,21.65,20.9175,497.75,850.0
2455,21.675,21.1,500.25,853.75
2456,21.7,21.0,489.0,852.0
2457,21.7,20.9725,490.25,856.25
2458,21.7,20.945,494.0,854.5
2459,21.7,20.89,485.666666666667,854.0
2460,21.7,20.815,481.5,850.75
2461,21.7,20.8925,484.0,844.5
2462,21.7,21.075,482.75,850.75
2463,21.73,20.89,477.333333333333,861.0
2464,21.73,20.93,477.333333333333,865.0
2465,21.7675,20.795,485.25,860.75
2466,21.754,20.896,485.25,853.25
2467,21.73,20.7,482.75,849.75
2468,21.79,20.945,464.0,844.5
2469,21.7225,20.87,479.0,846.75
2470,21.745,20.7225,476.75,852.5
2471,21.7,20.79,476.0,851.0
2472,21.7,20.7675,480.0,854.75
2473,21.73,20.73,479.0,852.666666666667
2474,21.7225,20.7,479.0,848.25
2475,21.7225,20.7,485.25,848.0
2476,21.7,20.6,489.0,846.0
2477,21.7,20.745,489.0,844.5
2478,21.7675,20.7925,471.5,846.75
2479,21.76,20.73,471.0,849.0
2480,21.79,20.55,487.75,837.0
2481,21.79,20.5,467.666666666667,830.333333333333
2482,21.79,20.65,469.25,829.5
2483,21.73,20.5666666666667,462.333333333333,830.666666666667
2484,21.79,20.6,462.75,834.25
2485,21.79,20.6225,462.75,833.5
2486,21.79,20.5,472.333333333333,827.666666666667
2487,21.79,20.678,485.0,821.25
2488,21.745,20.5,479.0,822.333333333333
2489,21.745,20.6,471.5,821.75
2490,21.7,20.6666666666667,464.0,826.0
2491,21.7225,20.65,475.25,829.5
2492,21.7,20.6,479.0,832.0
2493,21.7,20.6,464.0,823.0
2494,21.7,20.6,469.0,824.0
2495,21.7,20.6,467.75,825.25
2496,21.7,20.625,481.5,830.75
2497,21.7,20.5,479.0,831.0
2498,21.7225,20.6,479.0,826.0
2499,21.76,20.5333333333333,490.666666666667,818.333333333333
2500,21.7225,20.525,502.75,815.75
2501,21.7225,20.5,490.25,816.0
2502,21.7,20.5,479.0,813.25
2503,21.7,20.39,474.0,806.0
2504,21.7,20.525,492.75,804.5
2505,21.7,20.46,507.0,801.0
2506,21.7,20.575,484.0,796.0
2507,21.7,20.4425,467.75,801.0
2508,21.7,20.39,464.0,803.0
2509,21.7,20.39,469.0,795.666666666667
2510,21.7,20.4175,464.0,794.0
2511,21.7,20.5,471.0,787.0
2512,21.7,20.39,462.75,787.0
2513,21.7,20.39,481.5,788.0
2514,21.7,20.39,479.0,786.5
2515,21.7,20.39,469.25,788.25
2516,21.7,20.39,469.0,788.333333333333
2517,21.7,20.39,469.0,781.0
2518,21.65,20.365,457.75,788.75
2519,21.6333333333333,20.3233333333333,460.666666666667,790.666666666667
2520,21.65,20.34,465.5,789.5
2521,21.7,20.39,474.333333333333,794.333333333333
2522,21.675,20.4175,477.75,792.5
2523,21.65,20.2475,487.75,789.5
2524,21.7,20.5333333333333,492.333333333333,785.5
2525,21.7,20.4725,490.25,792.6
2526,21.7,20.4266666666667,484.0,800.0
2527,21.7,20.4633333333333,480.666666666667,795.0
2528,21.7,20.32,491.5,795.75
2529,21.675,20.4175,501.5,802.0
2530,21.7,20.39,494.0,803.0
2531,21.7,20.39,494.0,796.25
2532,21.7,20.39,479.0,806.666666666667
2533,21.7,20.3933333333333,506.0,805.666666666667
2534,21.7,20.29,514.0,803.0
2535,21.7,20.4175,513.75,800.25
2536,21.7,20.39,514.0,793.0
2537,21.7,20.39,494.0,791.0
2538,21.7,20.5,514.0,800.5
2539,21.7,20.4266666666667,507.333333333333,808.0
2540,21.7,20.39,567.5,805.5
2541,21.7,20.39,512.75,804.0
2542,21.7,20.34,528.5,798.5
2543,21.7225,20.315,541.5,806.25
2544,21.7,20.2475,533.75,802.5
2545,21.73,20.2933333333333,504.0,794.333333333333
2546,21.79,20.3425,494.0,800.25
2547,21.7675,20.3175,496.5,806.0
2548,21.79,20.245,496.5,804.5
2549,21.79,20.295,504.0,801.0
2550,21.79,20.295,489.0,801.5
2551,21.79,20.2675,489.0,805.0
2552,21.79,20.23,518.666666666667,802.333333333333
2553,21.76,20.26,489.0,800.666666666667
2554,21.79,20.2925,486.5,799.5
2555,21.79,20.245,471.5,806.0
2556,21.73,20.3566666666667,474.0,812.666666666667
2557,21.745,20.34,484.0,816.5
2558,21.76,20.39,479.0,820.333333333333
2559,21.7675,20.545,479.0,817.5
2560,21.79,20.39,479.0,811.333333333333
2561,21.745,20.39,484.0,820.75
2562,21.745,20.4725,486.5,815.5
2563,21.745,20.445,499.0,821.0
2564,21.745,20.4425,511.5,821.5
2565,21.7,20.495,521.5,813.0
2566,21.73,20.3566666666667,504.0,801.666666666667
2567,21.73,20.29,489.0,799.0
2568,21.7,20.3566666666667,500.666666666667,799.666666666667
2569,21.7,20.2675,511.0,797.25
2570,21.7,20.2225,500.25,789.75
2571,21.7,20.2,494.0,780.25
2572,21.7,20.1666666666667,497.333333333333,782.333333333333
2573,21.7,20.1,495.666666666667,779.333333333333
2574,21.7,20.14,492.0,773.5
2575,21.7,20.15,509.0,771.666666666667
2576,21.7,20.0,509.0,769.0
2577,21.7,20.0,495.25,763.0
2578,21.7,20.0,499.0,760.0
2579,21.7,20.1,489.0,752.0
2580,21.7,20.125,481.25,757.5
2581,21.7,20.025,489.0,759.0
2582,21.7,20.0,377.75,757.75
2583,21.7,20.075,44.0,754.75
2584,21.7,20.075,60.25,755.0
2585,21.65,20.05,60.75,753.5
2586,21.65,20.05,57.0,760.0
2587,21.6,20.0,67.0,758.0
2588,21.6,20.0,66.5,751.75
2589,21.6,20.0,53.0,739.25
2590,21.5333333333333,19.9633333333333,58.3333333333333,732.0
2591,21.55,20.0,61.5,733.0
2592,21.525,20.0,48.5,723.5
2593,21.5,19.9725,62.5,720.25
2594,21.5,20.0,68.75,719.25
2595,21.5,19.9725,47.0,714.333333333333
2596,21.4725,19.945,54.5,713.4
2597,21.445,19.89,50.0,708.0
2598,21.39,19.89,50.0,708.5
2599,21.39,19.89,52.3333333333333,701.0
2600,21.39,19.89,57.0,692.5
2601,21.39,19.89,81.25,688.75
2602,21.39,19.6966666666667,50.0,689.666666666667
2603,21.34,19.7675,51.75,676.25
2604,21.29,19.7266666666667,58.3333333333333,671.333333333333
2605,21.29,19.6666666666667,131.333333333333,665.333333333333
2606,21.29,19.745,293.5,662.25
2607,21.29,19.7,440.0,660.0
2608,21.29,19.625,483.75,662.5
2609,21.29,19.575,492.75,658.75
2610,21.29,19.6,499.0,659.25
2611,21.29,19.55,489.0,652.0
2612,21.29,19.6,479.0,653.5
2613,21.29,19.55,486.5,658.5
2614,21.29,19.4175,489.0,656.0
2615,21.29,19.525,490.25,652.5
2616,21.29,19.6,486.5,658.5
2617,21.39,19.5,495.0,665.25
2618,21.39,19.5,480.666666666667,660.0
2619,21.39,19.5,485.25,663.25
2620,21.445,19.5,494.0,665.0
2621,21.5,19.5,500.666666666667,668.666666666667
2622,21.5,19.4725,508.5,667.0
2623,21.5,19.445,508.5,664.0
2624,21.5,19.4175,500.25,655.25
2625,21.5,19.4725,507.5,655.5
2626,21.5,19.445,516.5,659.0
2627,21.5,19.365,536.5,656.25
2628,21.5,19.39,514.0,659.5
2629,21.5,19.29,516.25,654.0
2630,21.5,19.315,546.0,647.0
2631,21.5,19.39,573.0,652.666666666667
2632,21.55,19.34,560.75,663.75
2633,21.6,19.3566666666667,524.0,652.0
2634,21.6,19.29,537.0,653.0
2635,21.625,19.2225,548.75,649.5
2636,21.7,19.34,541.5,640.0
2637,21.64,19.31,549.4,645.5
2638,21.7,19.1666666666667,509.0,646.0
2639,21.675,19.125,523.75,637.25
2640,21.7,19.12,559.5,632.25
2641,21.6333333333333,19.03,549.25,623.25
2642,21.6666666666667,19.2,525.333333333333,624.0
2643,21.7,19.2,535.5,633.5
2644,21.7,19.075,545.5,634.25
2645,21.7,19.1,551.0,626.0
2646,21.7225,19.1,586.0,629.0
2647,21.745,19.05,581.75,626.75
2648,21.76,19.0666666666667,557.666666666667,626.666666666667
2649,21.79,18.9933333333333,571.0,631.0
2650,21.79,19.05,555.5,629.75
2651,21.7675,19.0,525.25,625.0
2652,21.7675,19.0,543.75,626.0
2653,21.79,19.0,563.5,627.0
2654,21.79,19.0,551.666666666667,630.666666666667
2655,21.79,19.15,531.0,639.25
2656,21.76,19.0333333333333,553.333333333333,642.333333333333
2657,21.79,19.05,531.5,637.0
2658,21.79,19.1,546.5,654.5
2659,21.79,19.2,524.0,658.5
2660,21.79,19.2,509.0,669.0
2661,21.8233333333333,19.23,537.666666666667,673.0
2662,21.89,19.3233333333333,524.0,680.0
2663,21.815,19.3675,543.25,683.5
2664,21.89,19.5,534.666666666667,688.333333333333
2665,21.89,19.55,526.0,709.75
2666,21.89,19.675,522.0,717.75
2667,21.89,19.5,549.5,717.0
2668,21.89,19.6,547.75,720.5
2669,21.89,19.76,552.333333333333,731.0
2670,21.945,19.79,551.0,735.5
2671,22.0,19.79,538.333333333333,735.666666666667
2672,22.0,19.7175,555.25,733.25
2673,22.0,19.7675,570.0,724.75
2674,22.0,19.84,570.0,729.0
2675,22.0,19.87,535.5,738.0
2676,22.0,20.0,559.333333333333,756.333333333333
2677,22.0,20.0,566.0,763.75
2678,22.05,20.05,557.25,773.75
2679,22.0666666666667,20.0666666666667,562.0,766.0
2680,22.1,20.075,566.25,760.0
2681,22.1,20.1333333333333,567.666666666667,767.0
2682,22.1,20.1975,562.0,768.5
2683,22.1,20.1,562.0,767.5
2684,22.1,20.1333333333333,554.333333333333,767.666666666667
2685,22.125,20.3175,556.75,769.25
2686,22.15,20.5,555.0,790.0
2687,22.1666666666667,20.4633333333333,543.666666666667,799.666666666667
2688,22.2,20.5,547.0,803.75
2689,22.2,20.445,539.0,804.5
2690,22.2,20.65,539.0,802.25
2691,22.2,20.7225,539.0,816.75
2692,22.2,20.55,538.0,812.0
2693,22.2,20.55,541.75,810.333333333333
2694,22.2,20.7225,530.5,827.0
2695,22.175,20.745,534.25,830.25
2696,22.2,20.65,519.0,826.0
2697,22.2,20.625,526.75,822.5
2698,22.2,20.6633333333333,512.0,832.0
2699,22.2,20.745,513.5,840.0
2700,22.1333333333333,20.8233333333333,498.666666666667,846.0
2701,22.1666666666667,20.8566666666667,528.0,853.333333333333
2702,22.175,20.8975,528.0,857.5
2703,22.2,20.7,513.0,860.0
2704,22.2,20.945,523.5,863.5
2705,22.2,20.92,523.5,865.0
2706,22.2,21.1475,526.0,875.0
2707,22.2,21.245,523.5,882.5
2708,22.2,21.34,528.75,888.25
2709,22.2,21.3175,528.75,894.0
2710,22.2,21.29,528.666666666667,895.333333333333
2711,22.2,21.4175,518.0,893.0
2712,22.175,21.445,518.0,890.0
2713,22.1666666666667,21.4633333333333,518.0,898.0
2714,22.175,21.39,513.5,899.25
2715,22.2,21.5,513.5,896.0
2716,22.2,21.2925,518.75,902.5
2717,22.2,21.4,519.0,903.333333333333
2718,22.2,21.445,509.0,904.5
2719,22.2,21.5,509.0,905.0
2720,22.2,21.575,512.75,910.75
2721,22.2,21.7675,509.0,915.25
2722,22.2,21.6666666666667,509.0,923.666666666667
2723,22.2,21.7675,508.75,930.0
2724,22.15,21.745,514.0,930.5
2725,22.2,21.7,514.0,925.25
2726,22.1666666666667,21.76,509.0,920.333333333333
2727,22.125,21.7475,499.0,922.0
2728,22.1,21.77,499.0,924.0
2729,22.1,21.4966666666667,499.0,919.333333333333
2730,22.1,21.1475,499.0,893.5
2731,22.1,21.67,496.5,884.5
2732,22.1,21.84,499.0,914.0
2733,22.1,21.6333333333333,490.666666666667,925.0
2734,22.1,21.1175,504.0,887.0
2735,22.1,21.575,500.25,884.25
2736,22.1,21.6,499.0,893.333333333333
2737,22.1,21.625,496.5,895.0
2738,22.1,21.2925,489.0,889.75
2739,22.1,21.15,489.0,880.5
2740,22.075,21.2225,489.0,864.75
2741,22.1,21.2,481.5,863.0
2742,22.05,21.3975,484.0,868.5
2743,22.0666666666667,21.4933333333333,487.333333333333,876.333333333333
2744,22.075,21.3925,484.0,880.5
2745,22.0333333333333,21.5666666666667,487.333333333333,883.666666666667
2746,22.1,21.595,484.0,892.0
2747,22.1,21.225,494.0,884.5
2748,22.1,21.145,494.0,883.5
2749,22.1,21.32,490.25,876.0
2750,22.1,21.5333333333333,479.0,882.333333333333
2751,22.1,21.3925,486.5,908.5
2752,22.1,21.1633333333333,479.0,892.333333333333
2753,22.1,21.365,479.0,878.25
2754,22.1,21.0666666666667,479.0,870.0
2755,22.1,20.9633333333333,479.0,866.666666666667
2756,22.1,21.26,479.0,863.333333333333
2757,22.1,21.445,479.0,883.5
2758,22.1,21.4633333333333,479.0,896.0
2759,22.1,21.445,475.25,901.75
2760,22.1,21.2475,471.5,896.5
2761,22.0666666666667,21.0666666666667,464.0,876.333333333333
2762,22.075,21.1725,467.75,865.0
2763,22.05,21.2425,474.5,872.0
2764,22.0,20.795,474.5,873.5
2765,22.0,20.9633333333333,478.0,854.0
2766,22.0,21.2425,474.5,865.25
2767,22.0,20.94,474.5,870.5
2768,22.0,21.1566666666667,478.0,858.666666666667
2769,22.0083333333333,21.0841666666667,478.3,861.633333333333
2770,22.0166666666667,21.0116666666667,478.6,864.6
2771,22.0,20.92,477.0,858.25
2772,21.9725,21.315,473.0,869.75
2773,22.0,21.15,469.0,877.75
2774,22.0,20.8675,469.0,867.75
2775,22.0,20.945,469.0,861.0
2776,22.0,21.32,469.0,866.5
2777,22.0,21.3925,469.0,880.75
2778,22.0,21.05,469.0,880.0
2779,22.0,21.2725,469.0,874.0
2780,21.9633333333333,21.4633333333333,469.0,885.666666666667
2781,21.9725,21.3925,469.0,901.25
2782,21.9633333333333,21.29,469.0,893.666666666667
2783,21.89,21.1725,469.0,886.5
2784,21.89,21.3233333333333,469.0,879.0
2785,21.9175,21.315,469.0,879.0
2786,21.89,21.39,469.0,884.25
2787,21.89,21.245,469.0,877.0
2788,21.89,21.22,469.0,875.75
2789,21.89,21.34,469.0,877.0
2790,21.89,21.29,461.5,879.0
2791,21.89,21.1725,454.0,871.75
2792,21.89,21.5225,454.0,880.5
2793,21.89,21.39,454.0,895.666666666667
2794,21.89,21.2675,454.0,896.0
2795,21.865,21.32,459.25,883.0
2796,21.89,21.4966666666667,468.0,889.0
2797,21.865,21.3175,464.5,890.5
2798,21.79,21.53,468.0,897.0
2799,21.84,21.4425,464.5,913.75
2800,21.79,21.1975,464.5,902.5
2801,21.76,21.2,468.0,890.333333333333
2802,21.745,21.1725,457.0,876.0
2803,21.79,21.445,464.5,890.0
2804,21.745,21.34,453.25,893.0
2805,21.73,21.2933333333333,453.0,891.666666666667
2806,21.7225,21.5225,454.75,897.5
2807,21.7225,21.5225,460.0,903.75
2808,21.7,21.34,460.0,908.5
2809,21.73,21.5666666666667,460.0,907.0
2810,21.7225,21.525,460.0,910.5
2811,21.745,21.675,460.0,917.25
2812,21.79,21.6,460.0,926.5
2813,21.79,21.55,460.0,925.0
2814,21.79,21.6333333333333,460.0,921.666666666667
2815,21.7675,21.7675,460.0,934.0
2816,21.7675,21.865,460.0,947.25
2817,21.79,21.8233333333333,460.0,953.0
2818,21.79,21.8175,460.0,959.0
2819,21.79,21.945,460.0,959.5
2820,21.7675,21.6975,444.0,962.0
2821,21.76,21.8266666666667,449.333333333333,944.0
2822,21.7225,21.8925,444.0,953.5
2823,21.745,21.815,444.0,949.0
2824,21.7,21.8233333333333,444.0,948.666666666667
2825,21.745,21.815,444.0,952.75
2826,21.7225,21.97,444.0,951.25
2827,21.79,22.05,444.0,961.5
2828,21.79,21.775,444.0,964.25
2829,21.7675,21.745,444.0,951.0
2830,21.79,21.7933333333333,444.0,945.666666666667
2831,21.79,21.7225,444.0,936.0
2832,21.7675,21.79,444.0,935.0
2833,21.79,21.745,444.0,938.0
2834,21.7675,21.8175,444.0,926.75
2835,21.7675,21.89,444.0,932.0
2836,21.79,21.79,447.4,942.0
2837,21.79,21.79,450.666666666667,935.0
